Ad ID,Car Name,Make,Model,Year,KM's driven,Price,Fuel,Registration city,Car documents,Assembly,Transmission,Condition,Seller Location,Description,Car Features,Images URL's,Car Profile,Formatted Car Name
1077867143,Honda City 2015,Honda,City IVTEC,2015,69545,2820000,Petrol,Lahore,Original,Imported,Manual,Used,"Rehmanpura (Ferozpur Road), Lahore",Honda City model 2015 condition good ac chill two piece touch sespention ok engine good wheels good boimatric available serious person contact no accident dealer person not contact us,Air Conditioning,"['https://images.olx.com.pk/thumbnails/396818526-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396818527-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396818528-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396818529-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396818530-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396818531-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396818532-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396818533-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396818534-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396818535-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/396818536-800x600.jpeg']",https://www.olx.com.pk/item/honda-city-2015-iid-1077867143,Honda City 2015
1080588072,Honda city,Honda,City IVTEC,2019,76000,3500000,Petrol,Lahore,Original,Local,Manual,Used,"Chak Shahzad, Islamabad",Model 2019 Lahore reisterd . 1.3 engine capacity . Engine in chill condition.  Body total genuine fresh look .,"ABS, Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear AC Vents","['https://images.olx.com.pk/thumbnails/412995736-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412995737-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412995738-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412995739-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412995740-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412995741-800x600.jpeg']",https://www.olx.com.pk/item/honda-city-iid-1080588072,
1080807073,Toyota GLI 2018,Toyota,Corolla GLI,2018,64000,4500000,Petrol,Multan,Original,Local,Manual,Used,"Multan Bypass, Multan","buying new car. . . . 
bumper to bumper fresh. . . 
look like a lush. . . 2018 A one hand use. .","Air Bags, Air Conditioning, AM/FM Radio, Climate Control, Power Locks, Power Windows, Rear AC Vents, Rear speakers","['https://images.olx.com.pk/thumbnails/414313162-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414313163-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414313164-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414313165-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414313166-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414313167-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414313168-800x600.jpeg']",https://www.olx.com.pk/item/bamper-to-bamper-fresh-iid-1080807073,
1080056422,Suzuki Every 2018,Suzuki,Every,2018,92000,2585000,Petrol,Unregistered,Original,Imported,Automatic,Used,"Abbot Road, Sialkot","Suzuki Every PC
2018 Model 2023 Import
Total Genuine 
3.5 Grade Verifiable Auction Sheet
Power Windows Tinted Windows","ABS, Air Bags, Air Conditioning, AM/FM Radio, Immobilizer Key, Keyless Entry, Power Locks, Power Steering, Power Windows","['https://images.olx.com.pk/thumbnails/409835529-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409835530-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409835531-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409835532-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409835533-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409835534-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409835535-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409835536-800x600.jpeg']",https://www.olx.com.pk/item/suzuki-every-2018-iid-1080056422,Suzuki Every 2018
1080940041,New Car,Honda,City IVTEC,2015,94000,2850000,Petrol,Karachi,Original,Local,Manual,Used,"New Multan, Multan",Total original Home use Good Drive,"CD Player, DVD Player, Power Windows, Rear speakers","['https://images.olx.com.pk/thumbnails/415109828-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415109829-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415109830-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415109831-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415109832-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415109833-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415109834-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415109835-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415109836-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415109837-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415109838-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415109839-800x600.jpeg']",https://www.olx.com.pk/item/new-car-iid-1080940041,
1080398141,Cuore 2008,Daihatsu,Cuore,2008,99000,880000,Petrol,Multan,Original,Imported,Manual,Used,"Abid Majeed Road, Rawalpindi","Cuore CX Eco 2008
Total genuine car
Best quality alloy rims installed
Back camera and LCD
security locking system
Home used car
Multan Registered
engine and suspension all ok
no work required
Original Number plates
all documents complete
biometric and smart card available","Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Keyless Entry, Power Locks, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/411871105-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411871104-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411871103-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411871107-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411871108-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411871110-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411871111-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411871112-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411871114-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411871115-800x600.jpeg']",https://www.olx.com.pk/item/cuore-2008-iid-1080398141,
1080946914,Urgent sell,Mitsubishi,Pajero Mini,2012,110000,1900000,Petrol,Karachi,Original,Imported,Automatic,Used,"Gulistan-e-Jauhar Block 1, Karachi",Amazing for drive with 4×4 classy,Air Conditioning,"['https://images.olx.com.pk/thumbnails/415147958-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415147959-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415147960-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415147961-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415147962-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415147963-800x600.jpeg']",https://www.olx.com.pk/item/urgent-sell-iid-1080946914,
1080177871,Cuore Automatic,Daihatsu,Cuore,2004,12000,750000,Petrol,Karachi,Original,Imported,Automatic,Used,"Gulshan-e-Iqbal, Karachi","Daihatsu Cuore
Model 2004
Engine Change
Black Colour
70% Touchup 
Transmission Automatic 
4 Doors
Diggi Neat n Clean
Rust less
Time Wasters Door rhein jisko buy krni h yhn contact krein 0304/1266/328","Air Conditioning, AM/FM Radio, DVD Player, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/410560467-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410560468-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410560469-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410560470-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410560471-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410560472-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410560473-800x600.jpeg']",https://www.olx.com.pk/item/cuore-automatic-iid-1080177871,
1080677442,Kia classic,KIA,Classic,2000,99000,450000,Petrol,Lahore,Original,Imported,Manual,Used,"Canal Road, Toba Tek singh","Emergency Sale. 
Kia Classic 2000 (Luxury)

Power windows. 
Power Steering. 
Steering Lock. 
Sound System. 
AC ON. 
Spare Tyre. (Without Jack)
Fuel Everag 15/20. 
Documents Original Complete. 
Engine okay 
Suspension okay  
","Air Conditioning, AM/FM Radio, Power Steering, Power Windows","['https://images.olx.com.pk/thumbnails/413530978-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530980-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530982-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530983-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530984-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530985-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530986-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530987-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530988-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530989-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530990-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530991-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530992-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413544743-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413544744-800x600.jpeg']",https://www.olx.com.pk/item/kia-classic-iid-1080677442,
1077580298,Cuore 2012,Daihatsu,Cuore,2012,120000,865000,Petrol,Sindh,Original,Imported,Manual,Used,"Korangi Creek Cantonment, Karachi","Only serious buyers should call or send message. . . Jazzak Allah

All 4 tyres are new reciept available
Battery is new with warranty
AC is ON
Body showered.",Air Conditioning,"['https://images.olx.com.pk/thumbnails/395141188-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395141189-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395141190-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395141191-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395141192-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395141193-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395141194-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395141195-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395141196-800x600.jpeg']",https://www.olx.com.pk/item/cuore-2012-iid-1077580298,
1080737138,Xli 2011,Toyota,Corolla XLI,2011,350000,2100000,CNG,Karachi,Original,Local,Manual,Used,"Jehangira, Nowshera","Smooth Drive, Erverything Ok","Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Power Mirrors, Power Steering, Power Windows","['https://images.olx.com.pk/thumbnails/413885128-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413885129-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413885130-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413885131-800x600.jpeg']",https://www.olx.com.pk/item/xli-2011-iid-1080737138,
1078759508,Suzuki Bolan,Suzuki,Bolan,2019,67400,1480000,Petrol,Lahore,Original,Local,Manual,Used,"Township - Sector B2, Lahore",Comfortable Good Seats Good Condition  Good Average,AM/FM Radio,"['https://images.olx.com.pk/thumbnails/402088192-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/402088193-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/402088194-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/402088195-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/402088196-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/402088197-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/402088198-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/402088199-800x600.jpeg']",https://www.olx.com.pk/item/suzuki-bolan-iid-1078759508,
1080790215,Suzuki cultus 2009,Suzuki,Cultus VXR,2009,50000,950000,Petrol,Faisalabad,Original,Local,Manual,Used,"College Road, Shahkot","Cultus 2009
LCD installed
Outer showered
tyres good condition
Mechanical suspension all ok","Air Conditioning, Front Speakers, Power Locks, Rear Camera","['https://images.olx.com.pk/thumbnails/414204665-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414204666-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414204667-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414204668-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414204669-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414204670-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414204671-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414204672-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414204673-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414204674-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414204675-800x600.jpeg']",https://www.olx.com.pk/item/suzuki-cultus-2009-iid-1080790215,Suzuki cultus 2009
1077378079,Toyota Passo 2014,Toyota,Passo,2014,82000,2780000,Petrol,Lahore,Original,Imported,Automatic,Used,"Johar Town Phase 1, Lahore","I have a toyota Passo x model 2014 registered 2017 total original paint with scratchless body mileage 80,000 km mileage yokohama tyres in very outclass condition","ABS, Air Bags, Air Conditioning, CD Player, Front Speakers, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera","['https://images.olx.com.pk/thumbnails/393976243-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/393976244-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/393976245-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/393976246-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/393976247-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/393976248-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/393976249-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/393976250-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/393976251-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/393976252-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/393976253-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/393976254-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/393976255-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/393976256-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/393976257-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/393976258-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/393976259-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/393976260-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/393976261-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/393976262-800x600.jpeg']",https://www.olx.com.pk/item/toyota-passo-2014-iid-1077378079,Toyota Passo 2014
1080539076,Honda City 2018,Honda,City IVTEC,2018,119000,3099000,Petrol,Islamabad,Original,Local,Manual,Used,"BZU Colony, Multan","Honda City, 1.3, Islamabad Registered
Model 2018
Android panel installed
Back camera installed 
Fog lights installed 
Chill AC
Excellent petrol average 
Due to scratches, touch ups from outside for a fresh look
Both keys available
Tax paid till June 2024
WhatsApp on same number
Serious buyers only
Please contact in afternoon or in evening preferably on WhatsApp if my number is not responding","ABS, Air Conditioning, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/412723092-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412723093-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412723094-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412709874-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412723095-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412709876-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412723096-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412723097-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412709875-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412709877-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412709878-800x600.jpeg']",https://www.olx.com.pk/item/honda-city-2018-iid-1080539076,Honda City 2018
1080648823,Daihatsu Mira 2016,Daihatsu,Mira,2016,80000,2500000,Petrol,Sindh,Original,Imported,Automatic,Used,"Navy Housing Scheme Karsaz Phase-2, Karachi","Model 2016 
Registration 2017
Family Driven 
Well Maintained 
New Rims and Tire install 
Chilled Ac 
Just as Brand New 
No Work needed 
Own engine
Engine in pristine Condition 
Complete Original file available 
Non-Accidental 
Documents are Complete 
New Seat Cover installed not in the picture 

Transfer Compulsory.","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Cruise Control, Climate Control, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera","['https://images.olx.com.pk/thumbnails/413361107-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413361108-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413361109-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413361110-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413361111-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413361112-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413361113-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413361114-800x600.jpeg']",https://www.olx.com.pk/item/daihatsu-mira-2016-iid-1080648823,Daihatsu Mira 2016
1080829691,Toyota Gli 2016,Toyota,Corolla GLI,2016,55555,3350000,Petrol,Lahore,Original,Local,Manual,Used,"Canal Road, Jhang",urgent sale good condition mechanical 100% suspension good new tyre new new car few touch up only on side,"ABS, Air Conditioning, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera","['https://images.olx.com.pk/thumbnails/416087033-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/416087034-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/416087035-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/416087036-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/416087037-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/416087038-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/416087039-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/416087040-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/416087041-800x600.jpeg']",https://www.olx.com.pk/item/toyota-gli-2016-iid-1080829691,Toyota Gli 2016
1080243327,Suzuki Every,Suzuki,Every,2010,1000,1200000,Petrol,Lahore,Original,Imported,Automatic,Used,"Pakki Thatti, Lahore","Suzuki Every 2007 model 
Register 2010
Sliver Color
Complete documents 
Smart Card available 
Family Used car
Engine 100% Fit","Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Power Locks, Power Steering","['https://images.olx.com.pk/thumbnails/410954011-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410954012-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410954013-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410954014-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410954015-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410954016-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410954017-800x600.jpeg']",https://www.olx.com.pk/item/suzuki-every-iid-1080243327,
1079095524,Daihatsu Hijet 2015,Daihatsu,Hijet,2015,97000,1350000,Petrol,Lahore,Original,Imported,Automatic,Used,"Peoples Colony, Gujranwala","2011 model 2015 import and registered in 2015 as well
as good as brand new car 
orignal book is available 
all documents are complete 
biometric available 
brand new tyres
urgently need to sell tha car
back sofa seat available 
safeguards is also available
home used car","ABS, Air Bags, Air Conditioning, AM/FM Radio, DVD Player, Front Speakers, Immobilizer Key, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/404085864-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404085865-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404085866-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404085867-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404085868-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404085869-800x600.jpeg']",https://www.olx.com.pk/item/daihatsu-hijet-2015-iid-1079095524,Daihatsu Hijet 2015
1080797210,Suzuki Alto 2005,Suzuki,Alto,2005,2000,500000,Petrol,Karachi,Original,Local,Manual,Used,"Gulistan-e-Jauhar Block 19, Karachi","Alto 2005
original Document
CPLC cleared
Own Engine
Outer Showered
Inside Original
1st book missing
Price Negotiable","Rear speakers, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/414247796-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414247797-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414247798-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414247799-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414247800-800x600.jpeg']",https://www.olx.com.pk/item/suzuki-alto-2005-iid-1080797210,Suzuki Alto 2005
1080756082,Suzuki bolan,Suzuki,Bolan,2006,100000,740000,Petrol,Lahore,Original,Local,Manual,Used,"Bahria Town Phase 8, Rawalpindi","2006
Lahore reg
inner genioun
engine gear tyre ok","Alloy Rims, AM/FM Radio","['https://images.olx.com.pk/thumbnails/413995051-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413995052-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413995053-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413995054-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413995055-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413995056-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413995057-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413995058-800x600.jpeg']",https://www.olx.com.pk/item/suzuki-bolan-iid-1080756082,
1079490704,Daihatsu Coure 2003,Daihatsu,Cuore,2003,1234,475000,Petrol,Sindh,Original,Local,Manual,Used,"Gulshan-e-Kaneez Fatima, Karachi","Own engine 
suspention 100% 
Ac Chilled
0/3/3/2/2/5/2/9/7/8/9",AM/FM Radio,"['https://images.olx.com.pk/thumbnails/406473440-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406473441-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406473442-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406473443-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406473444-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406473445-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406473446-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406473447-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406473448-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406473449-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406473450-800x600.jpeg']",https://www.olx.com.pk/item/daihatsu-coure-2003-iid-1079490704,Daihatsu Coure 2003
1079936057,Chevrolet joy 2008,Chevrolet,Joy,2008,123456,725000,Petrol,Lahore,Original,Imported,Manual,Used,"Abu Alkhair Road, Lahore",Chevrolet joy 2008 Lahore numbr on my name urgent sale,"Air Conditioning, AM/FM Radio, CD Player, Power Mirrors, Power Steering","['https://images.olx.com.pk/thumbnails/409122556-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409122557-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409122558-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409122559-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409122560-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409122561-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409122562-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409122563-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409122564-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409122565-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409122566-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409122567-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409122568-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409122569-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409122570-800x600.jpeg']",https://www.olx.com.pk/item/chevrolet-joy-2008-iid-1079936057,Chevrolet joy 2008
1080571305,Daihatsu Move,Daihatsu,Move,2016,48500,2600000,Petrol,Lahore,Original,Imported,Automatic,Used,"Central Park Housing Scheme, Lahore","Car condition 7/10
original documents","ABS, Air Bags, Air Conditioning, AM/FM Radio, DVD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/412902516-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412902517-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412902518-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412902519-800x600.jpeg']",https://www.olx.com.pk/item/daihatsu-move-iid-1080571305,
1078670590,Faw V2 2020,FAW,V2,2020,55000,2150000,Petrol,Punjab,Original,Local,Manual,Used,"D Ground, Faisalabad","Bumper to bumper genuine 
First owner
Excellent condition 
No work required 
Just buy and drive
2020 
Faisalabad
","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows","['https://images.olx.com.pk/thumbnails/401556627-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/401556628-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/401556629-800x600.jpeg']",https://www.olx.com.pk/item/faw-v2-2020-iid-1078670590,
1080825860,Chevrolet Joy 2004,Chevrolet,Joy,2004,120000,675000,Petrol,Lahore,Original,Imported,Manual,Used,"Johar Town, Lahore","Original documents
Islamabad registered
Non Accidental
Alloy rims
Air conditioner
Price is slightly negotiable","ABS, Air Bags, Alloy Rims, Cassette Player, Power Locks, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/414425286-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414425287-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414425288-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414425289-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414425290-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414425291-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414425292-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414425293-800x600.jpeg']",https://www.olx.com.pk/item/chevrolet-joy-2004-iid-1080825860,Chevrolet Joy 2004
1080629789,Mehran VXR 2015,Suzuki,Mehran VXR,2015,89650,1020000,Petrol,Lahore,Original,Local,Manual,Used,"Lahore Smart City, Lahore","1 piece touch chill ac best fuel average
just buy and drive","Air Conditioning, CD Player, Front Speakers","['https://images.olx.com.pk/thumbnails/413246480-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413246481-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413246482-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413246483-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413246484-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413246485-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413246486-800x600.jpeg']",https://www.olx.com.pk/item/mehran-vxr-2015-iid-1080629789,
